ContainerID,cycle_duration_days,Avg_Dist,Spearman,collection_fill_percentage,avg_daily_fill_growth,overflow_flag
10081,17,96.0,80.0,45.0,2.6470588235294117,0
10081,3,56.5,70.65891074574894,67.0,22.333333333333332,0
10081,25,76.84615384615384,72.1676275701191,100.0,4.0,1
10081,10,85.85106382978724,63.57915236971382,45.5,4.55,0
10081,35,72.25757575757575,60.25203919715579,66.5,1.9,0
10081,51,100.0,91.2870929175277,64.0,1.2549019607843137,0
10081,5,59.888888888888886,-21.29918699323913,100.0,20.0,1
10081,14,98.0,80.511756018254,88.5,6.321428571428571,1
10081,6,95.8,78.65665062071157,73.0,12.166666666666666,0
10081,7,98.0,41.43895099413537,100.0,14.285714285714286,1
10081,10,96.1818181818182,50.48713746045669,100.0,10.0,1
10081,9,91.64285714285714,73.1367432611265,100.0,11.11111111111111,1
10081,24,67.36170212765958,65.31358636424393,71.0,2.9583333333333335,0
10081,33,86.55882352941177,82.08567009795593,67.5,2.0454545454545454,0
10081,25,93.22222222222224,57.144874863489214,74.0,2.96,0
10081,7,98.07692307692308,81.71100349269021,76.0,10.857142857142858,0
10081,10,90.34285714285714,64.00267575567983,100.0,10.0,1
10081,29,83.3076923076923,61.65616038028523,50.0,1.7241379310344827,0
10081,19,80.83333333333333,57.00548383626172,88.5,4.657894736842105,1
10081,21,73.79411764705883,86.35201220708043,60.5,2.880952380952381,0
10081,46,85.125,76.94497115373635,79.5,1.7282608695652173,0
10081,10,80.11764705882354,46.25532179674624,68.0,6.8,0
10081,11,84.83333333333333,83.04932205873754,65.0,5.909090909090909,0
10081,49,99.9,80.87884639650137,84.5,1.7244897959183674,1
10081,17,83.24561403508773,64.06896327662727,74.0,4.352941176470588,0
10081,49,73.4367816091954,80.99857563815704,68.5,1.3979591836734695,0
10081,60,89.58823529411765,79.95977298908188,67.5,1.125,0
10081,25,76.40625,77.79755469633359,100.0,4.0,1
10081,42,78.52941176470588,45.22999072000614,53.5,1.2738095238095237,0
10081,24,84.48275862068965,84.62404470489602,36.5,1.5208333333333333,0
10081,18,81.96385542168674,88.70467215226098,100.0,5.555555555555555,1
10081,59,87.71794871794872,88.82728430703521,61.5,1.0423728813559323,0
10081,32,77.04761904761905,77.2718894043364,68.0,2.125,0
10081,52,90.4,92.072112602909,55.0,1.0576923076923077,0
10081,20,89.72,84.60737999140892,89.5,4.475,1
10081,46,72.2962962962963,91.62751523050704,62.0,1.3478260869565217,0
10083,0,92.77777777777776,62.36535151802138,88.5,inf,1
10083,22,78.75806451612902,85.47681154141593,32.5,1.4772727272727273,0
10083,36,78.24242424242425,85.70513200807991,78.0,2.1666666666666665,0
10083,24,60.19230769230769,82.1932068357597,67.0,2.7916666666666665,0
10083,43,83.06896551724138,88.49944789552144,57.5,1.3372093023255813,0
10083,21,92.875,56.63061639364588,59.5,2.8333333333333335,0
10083,5,66.8108108108108,70.88827241633278,67.5,13.5,0
10083,24,84.43243243243244,87.21320770673432,100.0,4.166666666666667,1
10083,22,94.77777777777776,52.72012675161055,59.5,2.7045454545454546,0
10083,7,98.15789473684212,82.60055068065692,59.0,8.428571428571429,0
10083,16,85.8048780487805,65.50447317349801,61.0,3.8125,0
10083,27,95.82857142857142,85.75506541224868,61.0,2.259259259259259,0
10083,30,92.5,72.30712573515176,69.0,2.3,0
10083,24,95.6,77.4141458211566,53.0,2.2083333333333335,0
10083,25,96.27027027027027,87.57906664991594,37.0,1.48,0
10083,30,91.05882352941175,54.00842471461949,52.0,1.7333333333333334,0
10083,14,92.6923076923077,87.24672377821817,100.0,7.142857142857143,1
10083,32,82.15384615384616,81.15307917190984,52.5,1.640625,0
10083,38,76.8157894736842,51.38512341847395,56.0,1.4736842105263157,0
10083,39,83.26415094339623,89.1683107287751,59.0,1.5128205128205128,0
10083,35,85.95555555555555,88.98741043824303,70.0,2.0,0
10083,34,77.34482758620689,74.83973430833218,69.0,2.0294117647058822,0
10083,15,98.85714285714286,79.79678696308814,57.5,3.8333333333333335,0
10083,11,53.6625,63.98071616332972,61.0,5.545454545454546,0
10083,45,95.3913043478261,89.5254125205606,85.5,1.9,1
10083,17,75.17857142857143,59.6012737764447,78.0,4.588235294117647,0
10083,29,95.83333333333331,9.107651110783744,56.5,1.9482758620689655,0
10083,4,80.5,40.0,68.0,17.0,0
10083,0,21.19047619047619,-25.976650582867517,59.0,inf,0
10083,5,93.25,84.55943246644705,68.5,13.7,0
10083,4,79.14893617021276,64.97258229742972,50.5,12.625,0
10083,30,79.75,31.6227766016838,60.0,2.0,0
10083,1,88.71875,74.77363922980193,51.5,51.5,0
10083,25,91.21428571428572,34.66423906644847,38.0,1.52,0
10083,24,88.52941176470588,88.96130607584412,10.5,0.4375,0
10083,39,80.7560975609756,85.04321858347123,69.5,1.7820512820512822,0
10083,31,83.74285714285715,70.9308277960575,51.5,1.6612903225806452,0
10083,27,88.37704918032787,88.97715194540532,49.0,1.8148148148148149,0
10083,49,97.36363636363636,85.60454735665932,62.0,1.2653061224489797,0
10083,7,94.73529411764706,93.30828714310336,69.0,9.857142857142858,0
10083,26,95.71739130434784,87.35403365826772,77.0,2.9615384615384617,0
10083,38,96.2,59.25805110813204,100.0,2.6315789473684212,1
10084,0,88.91428571428571,69.53600876539029,38.0,inf,0
10084,52,75.07407407407408,28.65119263602635,33.0,0.6346153846153846,0
10084,11,94.93548387096774,86.23993970899701,50.0,4.545454545454546,0
10084,59,72.41025641025641,50.5100583096353,50.0,0.847457627118644,0
10084,28,74.8409090909091,80.88150709573883,46.0,1.6428571428571428,0
10084,29,96.27272727272728,82.42063447046424,76.5,2.6379310344827585,0
10084,42,70.7872340425532,86.04057371731433,63.0,1.5,0
10084,31,87.6046511627907,78.33798621600695,87.5,2.8225806451612905,1
10084,40,95.97560975609755,91.84116105973963,36.0,0.9,0
10084,39,91.6153846153846,92.51016552892054,61.0,1.564102564102564,0
10084,24,87.28571428571429,75.00000000000003,32.0,1.3333333333333333,0
10084,3,86.52380952380952,86.42797461651257,74.5,24.833333333333332,0
10084,56,85.1826923076923,93.75310048964587,45.0,0.8035714285714286,0
10084,77,92.0681818181818,88.6732943780238,69.5,0.9025974025974026,0
10084,39,89.61538461538461,89.25616201347036,57.0,1.4615384615384615,0
10084,45,78.95454545454545,65.0085651603934,63.5,1.4111111111111112,0
10084,17,100.0,100.0,50.0,2.9411764705882355,0
10084,1,70.0,42.85355751579345,46.0,46.0,0
10084,14,72.51162790697674,85.96201527890884,58.0,4.142857142857143,0
10084,28,88.36458333333333,88.78461746078602,84.0,3.0,1
10084,88,92.46153846153848,88.72623014676493,87.5,0.9943181818181818,1
10084,24,91.63291139240506,86.71602910195038,28.5,1.1875,0
10084,74,67.975,85.30076302600864,75.0,1.0135135135135136,0
10084,28,82.73015873015873,74.63550220260538,100.0,3.5714285714285716,1
10084,51,72.73611111111111,84.51424749632618,49.0,0.9607843137254902,0
10085,0,86.43181818181819,37.15786871064793,78.0,inf,0
10085,31,93.02777777777776,81.6440240860317,30.0,0.967741935483871,0
10085,63,89.04255319148936,80.21775241849201,71.0,1.126984126984127,0
10085,42,93.84615384615384,78.55915175256602,55.5,1.3214285714285714,0
10085,10,82.25,68.60426204703651,51.0,5.1,0
10085,12,97.74193548387096,70.56036177969828,69.0,5.75,0
10085,29,91.0,20.0,38.0,1.3103448275862069,0
10085,2,89.47368421052632,66.75484978162908,100.0,50.0,1
10085,12,91.42857142857144,10.91089451179962,71.0,5.916666666666667,0
10085,5,100.0,86.60254037844388,100.0,20.0,1
10085,1,100.0,86.60254037844388,100.0,100.0,1
10085,1,100.0,100.0,100.0,100.0,1
10085,1,97.6,89.99999999999999,100.0,100.0,1
10085,3,98.66666666666669,50.0,100.0,33.333333333333336,1
10085,1,100.0,86.60254037844388,100.0,100.0,1
10085,1,55.166666666666664,80.43978137140955,100.0,100.0,1
10085,6,92.69026548672566,89.19817418066307,100.0,16.666666666666668,1
10085,106,100.0,80.85491968654745,81.5,0.7688679245283019,1
10085,55,93.6039603960396,83.08304595767481,50.0,0.9090909090909091,0
10085,95,98.82352941176472,73.81465573601984,56.0,0.5894736842105263,0
10090,0,81.6,43.522777298794495,89.5,inf,1
10090,22,84.92857142857143,73.81328124667327,67.0,3.0454545454545454,0
10090,8,68.23214285714286,66.6185378584241,54.0,6.75,0
10090,35,76.5,57.61132659210055,64.5,1.8428571428571427,0
10090,25,65.81481481481481,18.69256841950823,90.5,3.62,1
10090,14,99.91304347826087,89.29905102946101,71.0,5.071428571428571,0
10090,21,79.52,70.60814286609025,77.5,3.6904761904761907,0
10090,14,90.66666666666669,41.83300132670378,66.5,4.75,0
10090,5,96.66666666666669,50.0,65.0,13.0,0
10090,0,73.88095238095238,48.44836158089407,68.0,inf,0
10090,34,56.46666666666667,58.35994120119597,75.0,2.2058823529411766,0
10090,5,84.3,93.87583792452476,85.5,17.1,1
10090,18,79.4,70.99096917892192,89.5,4.972222222222222,1
10090,10,89.71428571428571,72.97691588509917,81.5,8.15,1
10090,4,68.35294117647058,67.08004008124404,47.0,11.75,0
10090,21,78.84210526315789,71.57294625585037,68.0,3.238095238095238,0
10090,21,84.89285714285714,61.84734689890586,44.5,2.119047619047619,0
10090,22,72.38095238095238,74.16020029252628,100.0,4.545454545454546,1
10090,7,81.88,69.83998772004442,86.0,12.285714285714286,1
10090,15,84.0,77.6233161471707,87.5,5.833333333333333,1
10090,20,81.23809523809524,39.245835809931954,66.5,3.325,0
10090,34,88.66666666666667,79.85478485265706,64.0,1.8823529411764706,0
10090,32,95.82142857142856,80.6521295612701,100.0,3.125,1
10090,24,64.80952380952381,64.57048779036616,68.0,2.8333333333333335,0
10090,11,96.48,33.771256084969075,90.0,8.181818181818182,1
10090,21,70.1063829787234,76.34146216076844,54.0,2.5714285714285716,0
10090,21,71.92,55.9209921264465,69.5,3.3095238095238093,0
10090,14,84.8048780487805,90.26561399070523,100.0,7.142857142857143,1
10090,28,79.48387096774194,75.41734745237835,89.5,3.1964285714285716,1
10090,17,87.22727272727272,92.30903476130392,60.0,3.5294117647058822,0
10090,12,55.66666666666666,54.611868127275024,100.0,8.333333333333334,1
10090,6,92.76470588235294,73.26654013967791,80.0,13.333333333333334,1
10090,14,84.86486486486487,87.30258534178333,60.5,4.321428571428571,0
10090,21,88.0,80.6421643873211,71.0,3.380952380952381,0
10090,7,79.89285714285714,77.60161554685145,38.5,5.5,0
10090,14,80.35135135135135,79.20208826678426,82.0,5.857142857142857,1
10090,28,80.38235294117646,83.91199302361649,63.0,2.25,0
10090,21,99.57142857142856,47.4341649025257,100.0,4.761904761904762,1
10090,32,100.0,0.0,22.0,0.6875,0
10090,24,87.83333333333333,65.31952898538893,21.0,0.875,0
10090,112,100.0,97.62394574390392,86.0,0.7678571428571429,1
10090,19,100.0,100.0,100.0,5.2631578947368425,1
10090,2,78.64705882352942,69.77746760592947,57.0,28.5,0
10090,25,92.16666666666669,70.501168657947,69.0,2.76,0
10090,15,95.0,72.89182663923711,100.0,6.666666666666667,1
10090,21,86.94285714285715,81.50952534455764,71.0,3.380952380952381,0
10090,54,89.23076923076923,79.74572941155758,100.0,1.8518518518518519,1
10091,0,10.733333333333334,14.37925173669378,86.0,inf,1
10091,35,94.13333333333334,90.4493340869633,85.5,2.442857142857143,1
10091,10,67.58333333333334,55.43893775997781,100.0,10.0,1
10091,4,78.93333333333334,75.48613830530877,79.0,19.75,0
10091,17,76.87096774193549,84.77789772831923,55.0,3.235294117647059,0
10091,21,66.92307692307692,75.8398048123778,65.0,3.0952380952380953,0
10091,29,66.11111111111111,69.93205640631179,84.5,2.913793103448276,1
10091,12,85.42857142857143,81.08437164260032,90.0,7.5,1
10091,3,53.604166666666664,63.994408830258074,85.0,28.333333333333332,1
10091,17,64.65517241379311,74.84172932353566,100.0,5.882352941176471,1
10091,13,83.75,68.37212200726903,100.0,7.6923076923076925,1
10091,7,75.78571428571428,50.00110133641068,38.0,5.428571428571429,0
10091,7,86.46666666666667,72.8957135003765,56.0,8.0,0
10091,10,73.5,25.15015150017844,49.0,4.9,0
10091,3,79.2,75.46580365420141,59.0,19.666666666666668,0
10091,2,74.6923076923077,47.03346609366624,68.0,34.0,0
10091,13,100.0,100.0,89.5,6.884615384615385,1
10091,0,100.0,100.0,100.0,inf,1
10091,1,100.0,100.0,79.0,79.0,0
10091,0,42.6764705882353,69.59249643642134,100.0,inf,1
10091,21,87.10526315789474,83.73659135594441,85.0,4.0476190476190474,1
10091,12,91.33333333333331,72.08885625950239,48.0,4.0,0
10091,10,87.16,75.30473183459911,64.0,6.4,0
10091,21,94.16666666666669,70.61878636037996,80.0,3.8095238095238093,1
10091,4,55.87719298245614,47.34610089316047,68.0,17.0,0
10091,46,90.0,85.95073936548975,80.5,1.75,1
10091,9,88.84210526315789,83.53128849675005,79.0,8.777777777777779,0
10091,17,96.8,60.74076879484503,49.0,2.8823529411764706,0
10091,7,93.29411764705884,69.99832011714629,56.0,8.0,0
10091,14,90.9090909090909,84.74121176569206,36.0,2.5714285714285716,0
10091,14,96.55555555555556,95.33064991795068,100.0,7.142857142857143,1
10091,18,88.7,91.67578847260216,79.0,4.388888888888889,0
10091,21,90.125,94.72370754079986,90.0,4.285714285714286,1
10091,14,73.6842105263158,68.86567507116676,100.0,7.142857142857143,1
10091,10,96.42307692307692,80.6539924699077,56.0,5.6,0
10091,18,80.37037037037037,77.09373187409783,80.0,4.444444444444445,1
10091,17,85.8,74.2387174159217,100.0,5.882352941176471,1
10091,7,91.0,75.96622534298866,76.0,10.857142857142858,0
10091,14,49.21621621621622,43.71149965615703,75.5,5.392857142857143,0
10091,27,99.33333333333331,50.0,70.5,2.611111111111111,0
10091,1,93.4,86.79408346161274,68.5,68.5,0
10091,7,84.0,83.53813836471727,88.5,12.642857142857142,1
10091,7,95.92857142857144,80.35917007687267,58.5,8.357142857142858,0
10091,21,79.55,77.24975854958151,79.0,3.761904761904762,0
10091,21,100.0,94.86832980505136,66.0,3.142857142857143,0
10091,6,100.0,100.0,60.0,10.0,0
10091,0,73.61538461538461,65.37368919150862,60.0,inf,0
10091,33,73.66666666666667,51.48091782675305,75.0,2.272727272727273,0
10091,46,100.0,0.0,44.0,0.9565217391304348,0
10091,24,80.0,73.48252570629853,100.0,4.166666666666667,1
10091,18,89.60714285714286,72.30392304500386,55.0,3.0555555555555554,0
10091,21,96.57142857142856,90.56155232264445,67.0,3.1904761904761907,0
10091,10,90.83333333333331,70.44437836076213,70.0,7.0,0
10091,18,84.26086956521739,84.81319905568259,51.0,2.8333333333333335,0
10091,14,82.70588235294117,75.86298943737626,53.0,3.7857142857142856,0
10091,10,67.4054054054054,79.28623443898016,68.5,6.85,0
10091,21,85.1,54.56001258698498,100.0,4.761904761904762,1
10091,19,100.0,94.8683298050514,50.5,2.6578947368421053,0
10091,2,97.0,84.58240563416595,62.0,31.0,0
10091,26,98.76923076923076,95.2169264271806,76.5,2.9423076923076925,0
10091,9,94.77272727272728,91.43951071371978,64.0,7.111111111111111,0
10091,18,100.0,86.60254037844388,81.0,4.5,1
10091,14,91.92307692307692,73.26298454906926,100.0,7.142857142857143,1
10091,21,95.0,87.52318487115211,100.0,4.761904761904762,1
10091,8,100.0,94.11239481143204,79.0,9.875,0
10091,8,72.0,58.48283010960351,74.0,9.25,0
10092,0,100.0,65.46536707079773,72.0,inf,0
10092,5,55.94444444444444,45.4634420821301,62.0,12.4,0
10092,16,75.05,62.38285571130688,80.5,5.03125,1
10092,9,90.17857142857144,81.75791985540215,70.0,7.777777777777778,0
10092,20,87.06666666666666,59.22324923705462,42.5,2.125,0
10092,17,100.0,71.25253031944253,37.0,2.176470588235294,0
10092,14,94.15789473684212,81.12077018473848,53.0,3.7857142857142856,0
10092,14,88.95833333333333,87.93282560103377,55.5,3.9642857142857144,0
10092,18,54.6,50.47089929271077,61.0,3.388888888888889,0
10092,10,97.54545454545456,81.83543132712514,75.0,7.5,0
10092,18,98.83333333333331,80.07928437383862,53.0,2.9444444444444446,0
10092,10,69.2,66.71904881297691,76.0,7.6,0
10092,10,62.52941176470589,15.892101345929552,74.0,7.4,0
10092,5,88.29166666666667,67.55531151306606,69.5,13.9,0
10092,15,77.12,87.69715725683194,67.5,4.5,0
10092,17,98.55555555555556,81.1013902124683,77.5,4.5588235294117645,0
10092,13,70.0,73.03766152183809,64.0,4.923076923076923,0
10092,28,89.48148148148148,90.04889739443071,56.5,2.017857142857143,0
10092,17,76.875,69.77969219888676,66.0,3.8823529411764706,0
10092,7,99.4,95.4168596442846,76.5,10.928571428571429,0
10092,7,91.2,90.5305930361088,67.0,9.571428571428571,0
10092,9,91.27272727272728,88.70672643242618,89.0,9.88888888888889,1
10092,17,90.66666666666669,56.55105207424897,56.0,3.2941176470588234,0
10092,8,86.4,82.8078671210825,59.0,7.375,0
10092,6,100.0,84.74297934943998,100.0,16.666666666666668,1
10092,14,86.51612903225806,92.09590780118452,64.0,4.571428571428571,0
10092,25,91.42857142857144,50.30282567814225,70.0,2.8,0
10092,9,90.85714285714286,91.42930327575948,62.0,6.888888888888889,0
10092,9,98.85714285714286,77.48062179181807,53.0,5.888888888888889,0
10092,5,85.13333333333333,83.19300951799455,75.5,15.1,0
10092,18,76.91304347826087,87.86387456424471,100.0,5.555555555555555,1
10092,14,82.25,90.68575323929691,83.5,5.964285714285714,1
10092,17,65.89473684210526,63.14014927014336,100.0,5.882352941176471,1
10092,11,99.875,89.60758180297881,72.5,6.590909090909091,0
10092,14,69.16666666666667,10.507897025075197,61.0,4.357142857142857,0
10092,3,78.41666666666667,71.35424308772642,72.0,24.0,0
10092,7,94.0,90.9241209316635,72.0,10.285714285714286,0
10092,4,80.71428571428572,87.71862177545034,100.0,25.0,1
10092,7,80.83333333333333,81.27665166512524,100.0,14.285714285714286,1
10092,7,96.625,91.57291161525718,56.5,8.071428571428571,0
10092,3,66.1764705882353,57.97497622315089,100.0,33.333333333333336,1
10092,7,81.86666666666667,77.70842709084756,86.0,12.285714285714286,1
10092,7,79.54166666666667,76.21184952787459,61.5,8.785714285714286,0
10092,11,99.55555555555556,88.99457101438082,69.5,6.318181818181818,0
10092,7,94.0,50.0,74.0,10.571428571428571,0
10092,2,88.66666666666667,87.2155453081241,81.0,40.5,1
10092,5,86.71428571428571,80.46172777075039,83.0,16.6,1
10092,3,79.0,59.71020206324338,70.0,23.333333333333332,0
10092,7,100.0,86.60254037844388,75.0,10.714285714285714,0
10092,1,51.76470588235294,65.97071509883749,79.0,79.0,0
10092,6,93.0909090909091,90.75630385563792,86.5,14.416666666666666,1
10092,7,100.0,97.10083124552244,59.5,8.5,0
10092,4,91.29411764705884,89.48458419651695,100.0,25.0,1
10092,11,45.68181818181818,25.453715150347666,66.0,6.0,0
10092,6,89.25,90.27075674773933,82.0,13.666666666666666,1
10092,4,73.53333333333333,78.23484377745467,80.0,20.0,1
10092,6,78.45454545454545,61.907943058755656,90.0,15.0,1
10092,11,78.54285714285714,79.9812397314086,58.5,5.318181818181818,0
10092,18,65.68,81.04354188397221,80.0,4.444444444444445,1
10092,14,77.82758620689656,81.71082035609058,100.0,7.142857142857143,1
10092,17,79.78260869565217,86.07562450552668,77.0,4.529411764705882,0
10092,11,93.06666666666666,82.17603453955931,100.0,9.090909090909092,1
10092,10,99.46666666666668,78.26237921249263,52.0,5.2,0
10092,15,96.0,81.43351498691851,35.0,2.3333333333333335,0
10092,10,87.86956521739131,85.28719353943649,62.0,6.2,0
10092,18,82.15384615384616,89.6393827227254,66.0,3.6666666666666665,0
10092,21,98.42857142857144,85.16460803990881,68.0,3.238095238095238,0
10092,10,71.78125,86.59888487309509,65.0,6.5,0
10092,21,92.60714285714286,87.37470480567929,80.0,3.8095238095238093,1
10092,25,86.0,73.78647873726219,76.0,3.04,0
10092,3,78.72972972972973,79.86189229631846,86.0,28.666666666666668,1
10092,18,91.0,84.20413371357598,100.0,5.555555555555555,1
10092,3,80.19047619047619,74.16907068272897,62.0,20.666666666666668,0
10092,11,91.11111111111111,78.37468034289083,70.0,6.363636363636363,0
10092,14,83.58823529411765,79.26205868356905,51.0,3.642857142857143,0
10092,10,87.5625,66.55984484201575,90.5,9.05,1
10092,11,85.29166666666667,79.81770436983831,62.0,5.636363636363637,0
10092,14,90.33333333333331,88.09685869006064,54.0,3.857142857142857,0
10092,14,94.4,87.38816698685989,73.0,5.214285714285714,0
10092,17,69.66666666666667,66.06114229991228,49.0,2.8823529411764706,0
10092,12,75.8125,87.56026399812987,84.5,7.041666666666667,1
10092,19,100.0,77.45966692414834,100.0,5.2631578947368425,1
10092,2,70.2,49.99999999999999,80.0,40.0,1
10092,1,59.333333333333336,19.65311238365534,79.0,79.0,0
10092,12,80.96969696969697,86.12211558243379,78.5,6.541666666666667,0
10092,22,90.36,95.08451203640568,88.5,4.0227272727272725,1
10092,14,52.95652173913044,65.75951474993997,100.0,7.142857142857143,1
10092,8,87.8076923076923,84.18194053947002,71.5,8.9375,0
10092,12,89.13333333333333,91.482258881364,66.5,5.541666666666667,0
10092,7,88.92307692307692,94.96616451389647,100.0,14.285714285714286,1
10095,0,85.96875,85.62187921906984,100.0,inf,1
10095,17,95.28571428571428,90.5574554121742,51.0,3.0,0
10095,19,91.725,93.45813237072626,43.0,2.263157894736842,0
10095,26,91.94117647058825,88.43917942888709,67.5,2.5961538461538463,0
10095,10,97.14285714285714,71.11324266729223,90.0,9.0,1
10095,11,73.86666666666667,34.74813900472392,70.0,6.363636363636363,0
10095,21,90.07142857142857,75.58740870651532,77.0,3.6666666666666665,0
10095,10,89.28,71.78821425398544,62.0,6.2,0
10095,18,100.0,93.31005796425823,100.0,5.555555555555555,1
10095,17,88.08695652173913,82.81030067463975,51.0,3.0,0
10095,12,92.5,78.08237538179405,86.0,7.166666666666667,1
10095,15,100.0,92.67273220380224,59.0,3.933333333333333,0
10095,13,94.1818181818182,52.01474403318683,80.0,6.153846153846154,1
10095,7,83.45833333333333,76.15713883897736,53.0,7.571428571428571,0
10095,13,96.42857142857144,75.68425823512965,58.0,4.461538461538462,0
10095,11,100.0,0.0,35.0,3.1818181818181817,0
10095,3,96.2,78.43595841650146,35.0,11.666666666666666,0
10095,14,70.36,33.48952569275074,65.0,4.642857142857143,0
10095,35,98.24,85.18080318222663,69.5,1.9857142857142858,0
10095,19,92.5,-2.957732742635499,67.0,3.526315789473684,0
10095,21,91.14285714285714,81.48596472516823,30.5,1.4523809523809523,0
10095,17,100.0,0.0,55.5,3.264705882352941,0
10095,14,88.2,70.0,56.0,4.0,0
10095,22,98.35714285714286,91.44177306678748,90.5,4.113636363636363,1
10095,23,98.2,95.33439343727078,62.5,2.717391304347826,0
10095,42,94.82692307692308,97.14347825268416,67.5,1.6071428571428572,0
10095,35,63.20512820512821,77.11922078787923,88.5,2.5285714285714285,1
10095,28,94.4375,89.52390439883071,100.0,3.5714285714285716,1
10095,24,80.75,81.75090590481383,78.0,3.25,0
10095,19,90.1153846153846,80.8674911712247,70.0,3.6842105263157894,0
10095,20,96.08823529411764,92.55356312223527,80.0,4.0,1
10095,28,98.54761904761904,96.9654621071254,50.0,1.7857142857142858,0
10095,38,92.56756756756756,84.72058449054428,53.0,1.394736842105263,0
10095,50,99.0,-100.0,69.0,1.38,0
10095,38,100.0,0.0,15.5,0.40789473684210525,0
10095,25,100.0,89.44271909999159,14.0,0.56,0
10095,7,88.6875,79.94135076062977,51.0,7.285714285714286,0
10095,24,97.4375,92.77957626254602,68.5,2.8541666666666665,0
10095,28,92.52,82.74056757860225,56.0,2.0,0
10095,28,80.0952380952381,75.90253936491446,76.0,2.7142857142857144,0
10095,12,96.88235294117646,94.74442589440308,100.0,8.333333333333334,1
10095,27,97.25,90.61466434073724,90.0,3.3333333333333335,1
10095,15,91.85,75.59491687870194,59.0,3.933333333333333,0
10095,21,97.4375,8.008534347238067,64.5,3.0714285714285716,0
10095,9,95.85714285714286,91.72687098597493,37.0,4.111111111111111,0
10095,18,86.47619047619048,78.66438824647994,76.0,4.222222222222222,0
10095,22,76.5625,44.13314179608142,100.0,4.545454545454546,1
10095,21,96.05882352941175,90.8731753923281,100.0,4.761904761904762,1
10095,27,81.6,80.0,100.0,3.7037037037037037,1
10103,0,97.0,-100.0,54.0,inf,0
10103,3,82.48,84.97483687798264,73.5,24.5,0
10103,14,91.33333333333331,84.98070049731041,74.0,5.285714285714286,0
10103,11,85.6896551724138,80.69103048426994,67.0,6.090909090909091,0
10103,21,82.18181818181819,55.30482455782029,58.5,2.7857142857142856,0
10103,7,85.56666666666666,85.42003026269602,34.0,4.857142857142857,0
10103,17,81.975,89.80492061390049,100.0,5.882352941176471,1
10103,26,96.20689655172414,77.86158499330465,77.5,2.980769230769231,0
10103,23,70.05882352941177,74.6001548433959,53.0,2.3043478260869565,0
10103,21,100.0,95.43135154205278,44.5,2.119047619047619,0
10103,6,86.6,79.51404970357048,56.0,9.333333333333334,0
10103,5,91.3125,91.07788273171244,89.5,17.9,1
10103,12,99.75,90.09857299945595,75.0,6.25,0
10103,14,68.98181818181818,82.48712096595122,52.0,3.7142857142857144,0
10103,35,95.71739130434784,69.21373127733801,80.5,2.3,1
10103,43,97.0,-75.59289460184544,51.0,1.186046511627907,0
10103,7,95.3125,91.85968983138908,10.5,1.5,0
10103,27,86.70588235294117,74.91193790903175,50.0,1.8518518518518519,0
10103,12,100.0,83.2765544443563,51.0,4.25,0
10103,16,82.16666666666667,67.97219580568938,50.0,3.125,0
10103,24,78.359375,83.6407531407447,51.5,2.1458333333333335,0
10103,46,91.3076923076923,77.64851018687756,73.0,1.5869565217391304,0
10103,21,96.97058823529412,91.06458433413442,51.0,2.4285714285714284,0
10103,28,98.35897435897436,80.70173469386481,100.0,3.5714285714285716,1
10103,36,94.76,90.8272292768998,50.0,1.3888888888888888,0
10103,20,93.27586206896552,92.5715663805286,56.5,2.825,0
10103,24,85.10344827586206,68.19091317583546,69.0,2.875,0
10103,21,83.88888888888889,85.96515681831465,65.0,3.0952380952380953,0
10103,25,95.47368421052632,73.14045018303281,72.5,2.9,0
10103,17,89.8,86.02831612398447,62.0,3.6470588235294117,0
10103,32,96.33333333333331,75.51752625746488,52.0,1.625,0
10103,32,99.0625,82.61597922328893,58.0,1.8125,0
10103,14,98.52830188679243,85.98885440803035,74.0,5.285714285714286,0
10103,52,93.36666666666666,72.76424665422236,48.0,0.9230769230769231,0
10103,25,86.17142857142858,87.10967898976774,45.5,1.82,0
10103,28,83.76470588235294,67.48424171074846,63.0,2.25,0
10103,21,96.80645161290325,83.83093210597242,53.0,2.5238095238095237,0
10103,27,89.51724137931035,80.80488628781423,54.0,2.0,0
10103,25,92.16666666666669,92.60765355523756,50.5,2.02,0
10103,34,88.84615384615384,93.795561251428,70.5,2.073529411764706,0
10103,20,92.66666666666669,76.44612485007953,88.0,4.4,1
10105,0,88.44444444444444,21.93369563397667,37.5,inf,0
10105,23,75.71428571428572,39.2857142857143,45.0,1.9565217391304348,0
10105,0,100.0,100.0,55.0,inf,0
10105,0,75.375,27.957128992033898,45.0,inf,0
10105,7,86.33898305084746,86.01452580060567,41.5,5.928571428571429,0
10105,42,70.8,77.20732342389363,71.0,1.6904761904761905,0
10105,35,72.50704225352112,84.47632883147428,83.5,2.3857142857142857,1
10105,51,81.72727272727272,2.304367689909179,75.0,1.4705882352941178,0
10105,6,70.13235294117646,12.213673846296926,63.0,10.5,0
10105,57,79.51612903225806,65.28154992874606,100.0,1.7543859649122806,1
10105,19,87.70270270270271,89.87428362256288,73.0,3.8421052631578947,0
10105,26,83.34482758620689,37.52997445654175,78.0,3.0,0
10105,24,88.03030303030303,75.75363481363812,50.0,2.0833333333333335,0
10105,28,81.88333333333333,78.31962413997199,37.0,1.3214285714285714,0
10105,41,98.82142857142856,88.16402994830867,70.0,1.7073170731707317,0
